6.322062217314709E-5	ORPHA:163649
6.322062217314709E-5	ORPHA:560
6.247618752238197E-5	OMIM:617180
5.461045683957942E-5	OMIM:145400
5.461045683957942E-5	OMIM:176600
5.461045683957942E-5	ORPHA:2695
5.4536889570809695E-5	OMIM:614116
5.420715353579534E-5	ORPHA:93260
5.420715353579534E-5	OMIM:227330
5.149982830747515E-5	OMIM:219150
5.101341578746204E-5	OMIM:614744
5.101341578746204E-5	OMIM:272800
4.775219018661261E-5	ORPHA:1193
4.775219018661261E-5	OMIM:612528
4.648645866817404E-5	OMIM:616364
4.648645866817404E-5	OMIM:277170
4.4730294922344555E-5	OMIM:615278
4.4730294922344555E-5	ORPHA:36367
4.1927178739079297E-5	ORPHA:178377
3.987105184554196E-5	OMIM:616801
3.987105184554196E-5	ORPHA:1784
3.9324367368327516E-5	OMIM:142625
3.788321212243489E-5	OMIM:601088
3.788321212243489E-5	OMIM:601353
3.788321212243489E-5	OMIM:617330
3.599493506751418E-5	OMIM:600325
3.4654695112218366E-5	OMIM:613706
3.348322741343926E-5	OMIM:616208
3.255920917707926E-5	OMIM:123400
3.255920917707926E-5	OMIM:607485
3.249720044102839E-5	OMIM:615057
3.249720044102839E-5	ORPHA:1519
3.060643494147572E-5	OMIM:613224
3.060643494147572E-5	OMIM:613670
2.9340616830578298E-5	OMIM:222470
2.878518413763393E-5	OMIM:609037
2.878518413763393E-5	OMIM:608363
2.708528228911009E-5	OMIM:616437
2.649167163539198E-5	OMIM:158170
2.401327355295571E-5	OMIM:616439
2.401327355295571E-5	OMIM:614188
2.272989429205722E-5	OMIM:154780
2.272989429205722E-5	OMIM:616894
2.2624995316171183E-5	OMIM:600795
2.2624995316171183E-5	ORPHA:1104
2.2624995316171183E-5	ORPHA:1486
2.13255686086944E-5	ORPHA:2165
2.13255686086944E-5	OMIM:615716
2.13255686086944E-5	OMIM:270420
2.0108529589180995E-5	ORPHA:166024
1.950358618502663E-5	OMIM:243310
1.950358618502663E-5	ORPHA:500
1.8967952787850082E-5	OMIM:611554
1.8967952787850082E-5	ORPHA:166016
1.8967952787850082E-5	OMIM:191830
1.8967952787850082E-5	ORPHA:638
1.8967952787850082E-5	OMIM:612337
1.7898400134591504E-5	OMIM:263630
1.7898400134591504E-5	OMIM:105550
1.7898400134591504E-5	ORPHA:1231
1.7898400134591504E-5	ORPHA:1848
1.7898400134591504E-5	OMIM:616038
1.761191052813353E-5	OMIM:272950
1.761191052813353E-5	OMIM:166250
1.689487545060183E-5	ORPHA:324422
1.689487545060183E-5	OMIM:272750
1.689487545060183E-5	ORPHA:1621
1.595278373567858E-5	OMIM:614592
1.590407132947851E-5	OMIM:616920
1.506789467713941E-5	OMIM:609454
1.506789467713941E-5	ORPHA:1173
1.506789467713941E-5	OMIM:239711
1.4626568769182963E-5	ORPHA:709
1.4362135025384964E-5	ORPHA:251019
1.4236309885164464E-5	OMIM:258850
1.3454433425816978E-5	ORPHA:1832
1.298954763298084E-5	OMIM:216330
1.2718945279254761E-5	OMIM:167730
1.2718945279254761E-5	OMIM:616910
1.2718945279254761E-5	OMIM:601104
1.2325362058227537E-5	OMIM:136760
1.2325362058227537E-5	OMIM:220210
1.202677739846004E-5	ORPHA:2117
1.13750920846135E-5	ORPHA:30
1.1130860867732285E-5	OMIM:300232
1.1130860867732285E-5	OMIM:300209
1.0761262430167762E-5	ORPHA:2412
1.0182854610713392E-5	OMIM:615074
1.0182854610713392E-5	ORPHA:168549
1.0182854610713392E-5	ORPHA:2894
1.0182854610713392E-5	ORPHA:275864
1.0182854610713392E-5	OMIM:613707
9.637611832629268E-6	OMIM:614541
9.637611832629268E-6	OMIM:182601
9.637611832629268E-6	ORPHA:1825
9.637611832629268E-6	OMIM:209885
9.12343976594451E-6	ORPHA:2475
9.12343976594451E-6	ORPHA:2145
9.12343976594451E-6	OMIM:613610
9.078299593501456E-6	OMIM:101800
8.638393311310959E-6	OMIM:300048
8.638393311310959E-6	ORPHA:2645
8.62733551344884E-6	ORPHA:915
8.62733551344884E-6	OMIM:259775
8.549156080614149E-6	OMIM:606688
8.549156080614149E-6	OMIM:123050
8.198794989515956E-6	ORPHA:1327
8.198794989515956E-6	ORPHA:1655
8.180664566958348E-6	OMIM:300484
7.748571876335303E-6	OMIM:616819
7.748571876335303E-6	OMIM:146390
7.748571876335303E-6	OMIM:101120
7.748571876335303E-6	OMIM:602562
7.748571876335303E-6	OMIM:615761
7.340549850139908E-6	ORPHA:85212
7.340549850139908E-6	OMIM:229400
7.340549850139908E-6	ORPHA:2725
7.184414358554445E-6	DECIPHER:48
6.955140267860996E-6	OMIM:616602
6.955140267860996E-6	OMIM:608624
6.590983774018432E-6	ORPHA:2062
6.590983774018432E-6	OMIM:615829
6.590983774018432E-6	OMIM:600460
6.355242751129334E-6	ORPHA:96167
6.355242751129334E-6	OMIM:101400
6.2468122931738794E-6	OMIM:616258
6.1413545061596125E-6	OMIM:616230
6.1413545061596125E-6	OMIM:127750
5.9214420956477275E-6	OMIM:307030
5.9214420956477275E-6	OMIM:616784
5.9214420956477275E-6	ORPHA:2772
5.739727003741407E-6	ORPHA:3309
5.739727003741407E-6	ORPHA:794
5.613767452850588E-6	OMIM:616788
5.613767452850588E-6	ORPHA:52022
5.454713453360786E-6	ORPHA:2067
5.322754827332461E-6	OMIM:611431
5.183861199912472E-6	OMIM:614080
5.047437548169382E-6	ORPHA:93262
5.047437548169382E-6	ORPHA:1185
5.047437548169382E-6	OMIM:300244
5.047437548169382E-6	ORPHA:1642
4.786910927216765E-6	OMIM:234250
4.786910927216765E-6	ORPHA:2971
4.786910927216765E-6	ORPHA:261120
4.540327776152862E-6	OMIM:313420
4.306894288153398E-6	OMIM:123500
4.306894288153398E-6	ORPHA:884
4.306894288153398E-6	OMIM:617450
4.306894288153398E-6	OMIM:613735
4.1270153624530805E-6	OMIM:300064
4.1270153624530805E-6	OMIM:180360
4.085866251553808E-6	ORPHA:217385
4.085866251553808E-6	ORPHA:2107
4.085866251553808E-6	OMIM:608629
4.01855603506064E-6	OMIM:300882
3.876545565998979E-6	ORPHA:44
3.876545565998979E-6	OMIM:616268
3.876545565998979E-6	OMIM:615465
3.876545565998979E-6	ORPHA:2268
3.6796042796753943E-6	OMIM:606889
3.6782770344052086E-6	OMIM:616901
3.6782770344052086E-6	OMIM:614800
3.6782770344052086E-6	OMIM:607597
3.6782770344052086E-6	OMIM:609943
3.6782770344052086E-6	ORPHA:53271
3.6782770344052086E-6	OMIM:258860
3.6294478814959194E-6	ORPHA:949
3.6294478814959194E-6	ORPHA:1505
3.4904454065949037E-6	OMIM:104350
3.4904454065949037E-6	OMIM:200995
3.4904454065949037E-6	ORPHA:1778
3.3124726527414875E-6	OMIM:615162
3.3124726527414875E-6	OMIM:300000
3.3124726527414875E-6	OMIM:264180
3.3124726527414875E-6	ORPHA:1895
3.3124726527414875E-6	OMIM:201170
3.3124726527414875E-6	OMIM:258865
3.302310437085844E-6	OMIM:205200
3.302310437085844E-6	OMIM:194000
2.983962842053484E-6	OMIM:239800
2.983962842053484E-6	OMIM:608027
2.983962842053484E-6	OMIM:617301
2.980298558459617E-6	OMIM:118750
2.980298558459617E-6	OMIM:104300
2.980298558459617E-6	OMIM:616083
2.832434122186678E-6	OMIM:616362
2.832434122186678E-6	ORPHA:1035
2.832434122186678E-6	ORPHA:2471
2.832434122186678E-6	ORPHA:2156
2.832434122186678E-6	ORPHA:1438
2.832434122186678E-6	OMIM:613623
2.832434122186678E-6	OMIM:220111
2.832434122186678E-6	ORPHA:1791
2.7025867050672346E-6	ORPHA:2007
2.7025867050672346E-6	OMIM:502500
2.7025867050672346E-6	OMIM:104310
2.7025867050672346E-6	OMIM:104311
2.7025867050672346E-6	OMIM:176500
2.7025867050672346E-6	OMIM:125320
2.7025867050672346E-6	OMIM:606640
2.6887768135628073E-6	OMIM:615355
2.6740082006667088E-6	OMIM:147791
2.5525648447763034E-6	ORPHA:2031
2.5412715702255815E-6	OMIM:301040
2.4608929493748626E-6	OMIM:243100
2.4608929493748626E-6	ORPHA:3034
2.4608929493748626E-6	OMIM:609636
2.4608929493748626E-6	OMIM:615458
2.4608929493748626E-6	ORPHA:2590
2.4608929493748626E-6	OMIM:614485
2.4608929493748626E-6	OMIM:221300
2.4608929493748626E-6	OMIM:616001
2.4608929493748626E-6	OMIM:301840
2.4233968415424164E-6	OMIM:109120
2.4233968415424164E-6	ORPHA:207
2.4233968415424164E-6	OMIM:253290
2.4233968415424164E-6	OMIM:613320
2.4233968415424164E-6	ORPHA:293843
2.4233968415424164E-6	ORPHA:1617
2.3008945457045445E-6	ORPHA:236
2.2488663617682047E-6	OMIM:105500
2.2488663617682047E-6	OMIM:615485
2.2488663617682047E-6	OMIM:105150
2.2488663617682047E-6	ORPHA:324713
2.2183122355667197E-6	ORPHA:96121
2.184701348248828E-6	OMIM:610733
2.184701348248828E-6	ORPHA:377
2.184701348248828E-6	OMIM:312150
2.184701348248828E-6	ORPHA:1914
2.184701348248828E-6	ORPHA:1798
2.0615625813608403E-6	OMIM:208700
2.0615625813608403E-6	OMIM:609597
1.970141226801124E-6	OMIM:248700
1.8950789118078288E-6	OMIM:600679
1.8950789118078288E-6	OMIM:615422
1.8950789118078288E-6	ORPHA:1506
1.8723516771692956E-6	ORPHA:1299
1.870707053963217E-6	OMIM:616420
1.870707053963217E-6	OMIM:616708
1.870707053963217E-6	OMIM:614749
1.870707053963217E-6	ORPHA:281
1.7765714367357315E-6	OMIM:271960
1.7765714367357315E-6	OMIM:123790
1.7765714367357315E-6	ORPHA:1533
1.7765714367357315E-6	OMIM:216360
1.7765714367357315E-6	ORPHA:1915
1.7765714367357315E-6	ORPHA:1699
1.6872421499172221E-6	ORPHA:3166
1.6872421499172221E-6	OMIM:309610
1.6872421499172221E-6	OMIM:269921
1.6872421499172221E-6	ORPHA:2075
1.6872421499172221E-6	OMIM:300431
1.6872421499172221E-6	ORPHA:1913
1.6126904982394946E-6	OMIM:610279
1.6126904982394946E-6	OMIM:615007
1.6126904982394946E-6	OMIM:614192
1.6126904982394946E-6	OMIM:260540
1.6126904982394946E-6	ORPHA:314034
1.60246699181408E-6	ORPHA:3224
1.60246699181408E-6	ORPHA:2377
1.60246699181408E-6	OMIM:115470
1.60246699181408E-6	OMIM:157980
1.60246699181408E-6	OMIM:601976
1.60246699181408E-6	OMIM:607721
1.5220076523644345E-6	ORPHA:93267
1.5220076523644345E-6	OMIM:614424
1.5220076523644345E-6	ORPHA:1777
1.4922011672757056E-6	OMIM:615538
1.4922011672757056E-6	OMIM:614195
1.4922011672757056E-6	OMIM:122880
1.4922011672757056E-6	OMIM:182830
1.4456388860225133E-6	ORPHA:2095
1.4456388860225133E-6	ORPHA:85194
1.4456388860225133E-6	OMIM:181270
1.4456388860225133E-6	ORPHA:352530
1.3831257346750274E-6	OMIM:100700
1.3831257346750274E-6	OMIM:600771
1.3831257346750274E-6	DECIPHER:15
1.3831257346750274E-6	ORPHA:83619
1.3831257346750274E-6	ORPHA:1200
1.3831257346750274E-6	ORPHA:324708
1.3795340428272894E-6	ORPHA:209
1.304332829932757E-6	OMIM:309585
1.304332829932757E-6	OMIM:606812
1.304332829932757E-6	OMIM:613675
1.2840462893858057E-6	ORPHA:100006
1.2840462893858057E-6	OMIM:614187
1.2840462893858057E-6	ORPHA:399
1.2840462893858057E-6	OMIM:164700
1.2840462893858057E-6	OMIM:125700
1.2390036707278813E-6	ORPHA:3191
1.2390036707278813E-6	ORPHA:2399
1.2390036707278813E-6	OMIM:614219
1.2390036707278813E-6	ORPHA:1587
1.2390036707278813E-6	OMIM:300260
1.2390036707278813E-6	OMIM:300845
1.2390036707278813E-6	ORPHA:1780
1.1937715585658399E-6	OMIM:236690
1.1937715585658399E-6	ORPHA:2717
1.1937715585658399E-6	OMIM:607674
1.1937715585658399E-6	OMIM:614562
1.1937715585658399E-6	OMIM:137270
1.1937715585658399E-6	ORPHA:324703
1.1769800399654567E-6	ORPHA:11
1.1769800399654567E-6	OMIM:602849
1.1180913898746642E-6	ORPHA:93333
1.1180913898746642E-6	ORPHA:1597
1.1180913898746642E-6	OMIM:300280
1.1112927751197724E-6	ORPHA:2139
1.1112927751197724E-6	OMIM:609640
1.1112927751197724E-6	OMIM:182875
1.0621762934704707E-6	ORPHA:282166
1.0621762934704707E-6	OMIM:615419
1.0621762934704707E-6	OMIM:300749
1.0621762934704707E-6	ORPHA:1713
1.0357494614885125E-6	OMIM:615155
1.0357494614885125E-6	OMIM:261100
1.0357494614885125E-6	OMIM:616911
1.0357494614885125E-6	OMIM:302700
1.0357494614885125E-6	OMIM:300857
1.0090819260171023E-6	ORPHA:313855
1.0090819260171023E-6	OMIM:245190
1.0090819260171023E-6	OMIM:300519
9.664026498548375E-7	OMIM:605714
9.664026498548375E-7	OMIM:616413
9.664026498548375E-7	OMIM:166750
9.664026498548375E-7	OMIM:248450
9.664026498548375E-7	ORPHA:2343
9.664026498548375E-7	OMIM:605909
9.664026498548375E-7	OMIM:300422
9.664026498548375E-7	OMIM:617392
9.586635788131189E-7	ORPHA:2604
9.586635788131189E-7	ORPHA:1387
9.586635788131189E-7	ORPHA:1716
9.107842030363787E-7	OMIM:616331
9.107842030363787E-7	ORPHA:1516
9.107842030363787E-7	ORPHA:1912
9.107842030363787E-7	OMIM:605130
9.026137353455692E-7	OMIM:611890
9.026137353455692E-7	ORPHA:2274
9.026137353455692E-7	ORPHA:79262
9.026137353455692E-7	OMIM:601161
9.026137353455692E-7	OMIM:612563
8.653139815649547E-7	OMIM:612946
8.653139815649547E-7	OMIM:616263
8.653139815649547E-7	OMIM:616975
8.653139815649547E-7	ORPHA:8
8.653139815649547E-7	ORPHA:1388
8.653139815649547E-7	OMIM:613563
8.438276363581777E-7	OMIM:309530
8.438276363581777E-7	OMIM:311150
8.438276363581777E-7	OMIM:143100
8.438276363581777E-7	OMIM:613124
8.438276363581777E-7	ORPHA:1931
8.438276363581777E-7	OMIM:612475
8.438276363581777E-7	OMIM:613509
8.291899909626958E-7	OMIM:617137
8.221299268525545E-7	OMIM:616723
8.221299268525545E-7	OMIM:617011
8.221299268525545E-7	ORPHA:1425
8.221299268525545E-7	OMIM:614437
8.221299268525545E-7	ORPHA:776
8.221299268525545E-7	ORPHA:508
7.895592772992894E-7	OMIM:309545
7.895592772992894E-7	OMIM:115645
7.895592772992894E-7	OMIM:227250
7.421602709851811E-7	ORPHA:261534
7.421602709851811E-7	ORPHA:93360
7.421602709851811E-7	OMIM:600430
7.421602709851811E-7	ORPHA:238750
7.393826554473423E-7	OMIM:615032
7.393826554473423E-7	ORPHA:3023
7.393826554473423E-7	OMIM:605543
7.393826554473423E-7	ORPHA:398173
7.393826554473423E-7	OMIM:607060
7.393826554473423E-7	ORPHA:308
7.393826554473423E-7	OMIM:125370
7.393826554473423E-7	ORPHA:65288
7.393826554473423E-7	OMIM:600333
7.051595537409579E-7	OMIM:263650
7.051595537409579E-7	OMIM:252940
7.051595537409579E-7	ORPHA:314621
7.051595537409579E-7	OMIM:601321
7.051595537409579E-7	OMIM:258480
6.929219334914606E-7	OMIM:180750
6.929219334914606E-7	ORPHA:3316
6.929219334914606E-7	ORPHA:1135
6.929219334914606E-7	OMIM:300504
6.700141226786623E-7	OMIM:615009
6.700141226786623E-7	ORPHA:93259
6.700141226786623E-7	ORPHA:251056
6.700141226786623E-7	OMIM:272430
6.700141226786623E-7	OMIM:156400
6.700141226786623E-7	OMIM:311450
6.49844131814562E-7	OMIM:217095
6.49844131814562E-7	OMIM:604218
6.49844131814562E-7	OMIM:211380
6.49844131814562E-7	OMIM:184840
6.49844131814562E-7	OMIM:156620
6.49844131814562E-7	OMIM:300699
6.36629901366438E-7	OMIM:272460
6.36629901366438E-7	OMIM:148050
6.36629901366438E-7	ORPHA:1908
6.36629901366438E-7	OMIM:251290
6.098530931177441E-7	OMIM:616393
6.098530931177441E-7	ORPHA:79264
6.098530931177441E-7	DECIPHER:52
6.098530931177441E-7	OMIM:235740
6.098530931177441E-7	OMIM:614416
6.098530931177441E-7	ORPHA:1373
6.098530931177441E-7	OMIM:311510
6.049176869616399E-7	ORPHA:1236
5.747928876868662E-7	ORPHA:1005
5.747928876868662E-7	OMIM:616734
5.747928876868662E-7	ORPHA:250
5.747928876868662E-7	ORPHA:50945
5.726844658647003E-7	ORPHA:329329
5.726844658647003E-7	ORPHA:3105
5.726844658647003E-7	OMIM:273050
5.726844658647003E-7	OMIM:162350
5.726844658647003E-7	OMIM:117300
5.518225218158769E-7	ORPHA:2059
5.461752754052083E-7	ORPHA:2318
5.461752754052083E-7	OMIM:614052
5.461752754052083E-7	ORPHA:1297
5.461752754052083E-7	ORPHA:1752
5.461752754052083E-7	ORPHA:475
5.381015088648575E-7	OMIM:275595
5.381015088648575E-7	OMIM:145420
5.381015088648575E-7	ORPHA:1355
5.381015088648575E-7	ORPHA:1946
5.381015088648575E-7	OMIM:601811
5.381015088648575E-7	ORPHA:2972
5.189887523382022E-7	OMIM:218340
5.189887523382022E-7	ORPHA:220497
5.058915618346816E-7	OMIM:300844
5.058915618346816E-7	OMIM:234800
4.984097950077627E-7	OMIM:180700
4.931611310386454E-7	OMIM:610536
4.931611310386454E-7	ORPHA:2849
4.931611310386454E-7	ORPHA:2804
4.758630593824166E-7	OMIM:300982
4.758630593824166E-7	ORPHA:1253
4.758630593824166E-7	OMIM:119580
4.758630593824166E-7	ORPHA:731
4.736747598275276E-7	OMIM:182212
4.686239267924778E-7	ORPHA:1555
4.478429910307998E-7	OMIM:603218
4.478429910307998E-7	OMIM:614205
4.478429910307998E-7	OMIM:615362
4.478429910307998E-7	OMIM:600093
4.478429910307998E-7	ORPHA:2898
4.478429910307998E-7	OMIM:254780
4.478429910307998E-7	OMIM:613606
4.453121616822622E-7	ORPHA:98791
4.2782659804522937E-7	OMIM:218600
4.231641795974674E-7	ORPHA:1580
4.231641795974674E-7	OMIM:101600
4.216747294425023E-7	OMIM:204300
4.0212147152603503E-7	OMIM:614261
4.0212147152603503E-7	ORPHA:2994
3.972161642896875E-7	OMIM:221820
3.972161642896875E-7	ORPHA:2057
3.972161642896875E-7	OMIM:616840
3.972161642896875E-7	OMIM:122900
3.972161642896875E-7	ORPHA:2776
3.972161642896875E-7	OMIM:609924
3.972161642896875E-7	OMIM:168605
3.972161642896875E-7	OMIM:614859
3.972161642896875E-7	OMIM:612242
3.864164012787654E-7	OMIM:300966
3.8212851050690643E-7	OMIM:141750
3.8212851050690643E-7	OMIM:252100
3.8212851050690643E-7	OMIM:271510
3.7433809121296633E-7	OMIM:551500
3.7433809121296633E-7	OMIM:616898
3.7433809121296633E-7	ORPHA:1522
3.7433809121296633E-7	OMIM:602588
3.7433809121296633E-7	OMIM:604121
3.6313259566493996E-7	ORPHA:3376
3.6313259566493996E-7	OMIM:201180
3.5292281479906473E-7	OMIM:615071
3.5292281479906473E-7	ORPHA:2289
3.5292281479906473E-7	OMIM:612069
3.5292281479906473E-7	ORPHA:1973
3.450837047882397E-7	OMIM:257850
3.450837047882397E-7	ORPHA:2311
3.450837047882397E-7	OMIM:607812
3.450837047882397E-7	OMIM:617159
3.434024788076677E-7	OMIM:189100
3.434024788076677E-7	OMIM:189000
3.434024788076677E-7	OMIM:158280
3.434024788076677E-7	ORPHA:3057
3.434024788076677E-7	OMIM:600757
3.434024788076677E-7	OMIM:300082
3.434024788076677E-7	OMIM:108390
3.434024788076677E-7	OMIM:313000
3.434024788076677E-7	OMIM:227220
3.434024788076677E-7	OMIM:227240
3.434024788076677E-7	OMIM:600598
3.434024788076677E-7	OMIM:304300
3.434024788076677E-7	OMIM:425500
3.434024788076677E-7	OMIM:222500
3.434024788076677E-7	OMIM:600356
3.434024788076677E-7	OMIM:167600
3.328629320380958E-7	ORPHA:3216
3.328629320380958E-7	ORPHA:2025
3.328629320380958E-7	ORPHA:99966
3.328629320380958E-7	OMIM:600775
3.328629320380958E-7	OMIM:206570
3.328629320380958E-7	OMIM:212840
3.328629320380958E-7	OMIM:613676
3.316939890800036E-7	OMIM:309580
3.2793435494369255E-7	ORPHA:220493
3.2793435494369255E-7	ORPHA:1812
3.1523302857797317E-7	ORPHA:2834
3.1523302857797317E-7	ORPHA:1596
3.1523302857797317E-7	ORPHA:176
3.1406026873233697E-7	OMIM:310600
3.1406026873233697E-7	OMIM:236410
3.1406026873233697E-7	OMIM:609637
3.1406026873233697E-7	OMIM:615985
3.1406026873233697E-7	OMIM:614696
3.1406026873233697E-7	OMIM:155145
3.1406026873233697E-7	ORPHA:622
3.1163947065946866E-7	OMIM:608156
2.9958900634712897E-7	ORPHA:2962
2.964249461490048E-7	OMIM:614202
2.964249461490048E-7	OMIM:162100
2.964249461490048E-7	ORPHA:1450
2.964249461490048E-7	OMIM:300143
2.964249461490048E-7	ORPHA:206583
2.964249461490048E-7	ORPHA:90348
2.9615625923392023E-7	OMIM:220500
2.9615625923392023E-7	OMIM:609757
2.9615625923392023E-7	ORPHA:2780
2.814440927585816E-7	OMIM:277400
2.814440927585816E-7	OMIM:300590
2.814440927585816E-7	ORPHA:1738
2.798745590942628E-7	OMIM:300978
2.798745590942628E-7	OMIM:604757
2.798745590942628E-7	ORPHA:166277
2.798745590942628E-7	OMIM:137550
2.798745590942628E-7	OMIM:301950
2.7059160368638567E-7	ORPHA:175
2.674643964694448E-7	OMIM:608091
2.6433344972968887E-7	ORPHA:85173
2.6433344972968887E-7	OMIM:227320
2.6433344972968887E-7	OMIM:614524
2.6433344972968887E-7	OMIM:228560
2.6433344972968887E-7	ORPHA:446
2.6433344972968887E-7	OMIM:614862
2.54180543064906E-7	OMIM:164280
2.54180543064906E-7	ORPHA:2789
2.54180543064906E-7	ORPHA:1225
2.54180543064906E-7	OMIM:130070
2.54180543064906E-7	OMIM:219200
2.497320640096297E-7	OMIM:217085
2.497320640096297E-7	OMIM:616640
2.497320640096297E-7	OMIM:271270
2.497320640096297E-7	ORPHA:1514
2.497320640096297E-7	OMIM:613385
2.497320640096297E-7	ORPHA:1237
2.497320640096297E-7	OMIM:266810
2.4155775265159306E-7	ORPHA:96097
2.4155775265159306E-7	OMIM:130720
2.4155775265159306E-7	OMIM:239300
2.3600637970627029E-7	OMIM:604326
2.3600637970627029E-7	OMIM:605685
2.3600637970627029E-7	OMIM:614305
2.3600637970627029E-7	ORPHA:1437
2.3600637970627029E-7	OMIM:612001
2.3600637970627029E-7	OMIM:277610
2.3600637970627029E-7	ORPHA:838
2.3600637970627029E-7	OMIM:607822
2.3227222370230926E-7	OMIM:268300
2.2956299800038706E-7	ORPHA:284160
2.2956299800038706E-7	ORPHA:140
2.2309739670289294E-7	OMIM:612921
2.2309739670289294E-7	ORPHA:3307
2.2309739670289294E-7	ORPHA:168624
2.2309739670289294E-7	ORPHA:157846
2.2309739670289294E-7	ORPHA:2487
2.2309739670289294E-7	OMIM:500001
2.2309739670289294E-7	ORPHA:1406
2.2309739670289294E-7	OMIM:212780
2.2309739670289294E-7	OMIM:615889
2.2309739670289294E-7	OMIM:607454
2.2309739670289294E-7	OMIM:248900
2.2309739670289294E-7	OMIM:277740
2.2309739670289294E-7	OMIM:300558
2.1816491481440238E-7	OMIM:218000
2.1816491481440238E-7	OMIM:610759
2.1816491481440238E-7	OMIM:157800
2.1816491481440238E-7	OMIM:612394
2.1095068164792454E-7	OMIM:615272
2.1095068164792454E-7	OMIM:616564
2.1095068164792454E-7	OMIM:612953
2.1095068164792454E-7	OMIM:604290
2.1095068164792454E-7	OMIM:615524
2.1095068164792454E-7	ORPHA:1538
2.0979063541770848E-7	ORPHA:819
2.0733371672915497E-7	OMIM:617506
2.0733371672915497E-7	OMIM:602342
1.99515960231121E-7	ORPHA:3374
1.99515960231121E-7	OMIM:615637
1.99515960231121E-7	OMIM:614669
1.99515960231121E-7	ORPHA:2528
1.99515960231121E-7	OMIM:617370
1.99515960231121E-7	ORPHA:1918
